Flow ID, Source IP, Source Port, Destination IP, Destination Port, Protocol, Timestamp, Flow Duration, Total Fwd Packets, Total Backward Packets,Total Length of Fwd Packets, Total Length of Bwd Packets, Fwd Packet Length Max, Fwd Packet Length Min, Fwd Packet Length Mean, Fwd Packet Length Std,Bwd Packet Length Max, Bwd Packet Length Min, Bwd Packet Length Mean, Bwd Packet Length Std,Flow Bytes/s, Flow Packets/s, Flow IAT Mean, Flow IAT Std, Flow IAT Max, Flow IAT Min,Fwd IAT Total, Fwd IAT Mean, Fwd IAT Std, Fwd IAT Max, Fwd IAT Min,Bwd IAT Total, Bwd IAT Mean, Bwd IAT Std, Bwd IAT Max, Bwd IAT Min,Fwd PSH Flags, Bwd PSH Flags, Fwd URG Flags, Bwd URG Flags, Fwd Header Length, Bwd Header Length,Fwd Packets/s, Bwd Packets/s, Min Packet Length, Max Packet Length, Packet Length Mean, Packet Length Std, Packet Length Variance,FIN Flag Count, SYN Flag Count, RST Flag Count, PSH Flag Count, ACK Flag Count, URG Flag Count, CWE Flag Count, ECE Flag Count, Down/Up Ratio, Average Packet Size, Avg Fwd Segment Size, Avg Bwd Segment Size, Fwd Header Length,Fwd Avg Bytes/Bulk, Fwd Avg Packets/Bulk, Fwd Avg Bulk Rate, Bwd Avg Bytes/Bulk, Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets, Subflow Fwd Bytes, Subflow Bwd Packets, Subflow Bwd Bytes,Init_Win_bytes_forward, Init_Win_bytes_backward, act_data_pkt_fwd, min_seg_size_forward,Active Mean, Active Std, Active Max, Active Min,Idle Mean, Idle Std, Idle Max, Idle Min, Label
192.168.10.16-199.244.48.55-42416-443-6,192.168.10.16,42416,199.244.48.55,443,6,07-07-17 03:30,196534,48,57,1331,100049,570,0,27.72916667,109.1373797,2896,0,1755.245614,849.0405568,515839.4985,534.2587033,1889.75,7281.722358,54124,0,196534,4181.574468,10561.71617,54382,2,173211,3093.053571,9357.238063,54124,1,0,0,0,0,1220,1832,244.2325501,290.0261532,0,2896,956.4150943,1067.327065,1139187.064,0,0,0,1,0,0,0,0,1,965.5238095,27.72916667,1755.245614,1220,0,0,0,0,0,0,48,1331,57,100049,29200,61,31,20,0,0,0,0,0,0,0,0,BENIGN
192.168.10.16-199.244.48.55-42414-443-6,192.168.10.16,42414,199.244.48.55,443,6,07-07-17 03:30,142928,48,57,1319,107289,570,0,27.47916667,109.1949242,4344,0,1882.263158,901.2264367,759879.1,734.6356207,1374.307692,5153.74972,23214,1,142928,3041.021277,7481.084508,23890,1,119885,2140.803571,6321.301838,23779,2,0,0,0,0,1244,1832,335.8334266,398.8021941,0,4344,1024.603774,1141.203731,1302345.956,0,0,0,1,0,0,0,0,1,1034.361905,27.47916667,1882.263158,1244,0,0,0,0,0,0,48,1319,57,107289,29200,61,29,20,0,0,0,0,0,0,0,0,DDoS
192.168.10.16-199.244.48.55-42412-443-6,192.168.10.16,42412,199.244.48.55,443,6,07-07-17 03:30,123402,44,50,1313,95705,570,0,29.84090909,113.8577127,4344,0,1914.1,939.7552927,786194.7132,761.7380594,1326.903226,5118.376377,23569,2,123402,2869.813953,7418.625474,24534,3,100311,2047.163265,6275.548055,24290,2,0,0,0,0,1128,1608,356.5582405,405.1798188,0,4344,1021.242105,1166.831267,1361495.207,0,0,0,1,0,0,0,0,1,1032.106383,29.84090909,1914.1,1128,0,0,0,0,0,0,44,1313,50,95705,29200,61,28,20,0,0,0,0,0,0,0,0,BENIGN
192.168.10.16-199.244.48.55-42410-443-6,192.168.10.16,42410,199.244.48.55,443,6,07-07-17 03:30,142731,47,55,1319,104393,570,0,28.06382979,110.2994746,4344,0,1898.054545,955.3575328,740637.9833,714.6310192,1413.178218,5198.461694,23268,1,142731,3102.847826,7531.840055,24261,1,119499,2212.944444,6379.928309,24036,2,0,0,0,0,1212,1768,329.2907637,385.3402554,0,4344,1026.330097,1169.594721,1367951.812,0,0,0,1,0,0,0,0,1,1036.392157,28.06382979,1898.054545,1212,0,0,0,0,0,0,47,1319,55,104393,29200,61,29,20,0,0,0,0,0,0,0,0,DDoS
192.168.10.16-199.244.48.55-42418-443-6,192.168.10.16,42418,199.244.48.55,443,6,07-07-17 03:30,127510,21,29,1169,46473,570,0,55.66666667,162.8920911,2896,0,1602.517241,886.2716699,373633.4405,392.1261078,2602.244898,6951.188992,23372,2,127510,6375.5,10041.44127,23897,49,104057,3716.321429,8945.530732,32273,2,0,0,0,0,680,936,164.6929653,227.4331425,0,2896,934.1568627,1025.259018,1051156.055,0,0,0,1,0,0,0,0,1,952.84,55.66666667,1602.517241,680,0,0,0,0,0,0,21,1169,29,46473,29200,61,4,32,0,0,0,0,0,0,0,0,BENIGN
192.168.10.16-199.244.48.55-42426-443-6,192.168.10.16,42426,199.244.48.55,443,6,07-07-17 03:30,142497,49,59,1325,110185,570,0,27.04081633,108.0950506,4344,0,1867.542373,928.8619348,782542.7904,757.9106929,1331.747664,5064.200025,23282,1,142497,2968.6875,7378.408097,23818,1,119277,2056.5,6175.301189,23709,1,0,0,0,0,1264,1896,343.8668884,414.0438044,0,4344,1023.027523,1148.007714,1317921.712,0,0,0,1,0,0,0,0,1,1032.5,27.04081633,1867.542373,1264,0,0,0,0,0,0,49,1325,59,110185,29200,61,30,20,0,0,0,0,0,0,0,0,DDoS
192.168.10.16-199.244.48.55-42424-443-6,192.168.10.16,42424,199.244.48.55,443,6,07-07-17 03:30,186963,48,60,1337,105841,570,0,27.85416667,109.1083766,4344,0,1764.016667,922.7908387,573257.8104,577.6544022,1747.317757,6564.054301,44789,1,186963,3977.93617,9599.296585,44963,1,163923,2778.355932,8269.276678,44789,1,0,0,0,0,1208,1928,256.7352899,320.9191123,0,4344,983.2844037,1106.197291,1223672.446,0,0,0,1,0,0,0,0,1,992.3888889,27.85416667,1764.016667,1208,0,0,0,0,0,0,48,1337,60,105841,29200,61,32,20,0,0,0,0,0,0,0,0,BENIGN
192.168.10.16-199.244.48.55-42422-443-6,192.168.10.16,42422,199.244.48.55,443,6,07-07-17 03:30,197861,46,54,1325,100049,570,0,28.80434783,111.4072847,4344,0,1852.759259,986.5090908,512349.5787,505.4053098,1998.59596,7580.754813,55862,1,197861,4396.911111,10924.4702,55970,1,174628,3294.867925,9776.323222,55862,1,0,0,0,0,1168,1736,232.4864425,272.9188673,0,4344,1003.70297,1165.305209,1357936.231,0,0,0,1,0,0,0,0,1,1013.74,28.80434783,1852.759259,1168,0,0,0,0,0,0,46,1325,54,100049,29200,61,30,20,0,0,0,0,0,0,0,0,DDoS
192.168.10.16-199.244.48.55-42420-443-6,192.168.10.16,42420,199.244.48.55,443,6,07-07-17 03:30,142760,47,58,1319,110185,570,0,28.06382979,110.2994746,4344,0,1899.741379,942.9987732,781059.1202,735.5001401,1372.692308,5124.604589,23416,1,142757,3103.413043,7507.662499,23627,1,119344,2093.754386,6205.460356,23834,1,0,0,0,0,1212,1864,329.2238722,406.2762679,0,4344,1051.924528,1168.282922,1364884.985,0,0,0,1,0,0,0,0,1,1061.942857,28.06382979,1899.741379,1212,0,0,0,0,0,0,47,1319,58,110185,29200,61,29,20,0,0,0,0,0,0,0,0,BENIGN
192.168.10.16-199.244.48.55-42418-443-6,192.168.10.16,42418,199.244.48.55,443,6,07-07-17 03:30,23498,25,29,150,57920,6,6,6,0,2896,0,1997.241379,900.4412274,2471274.151,2298.067921,443.3584906,2560.779277,18728,1,23391,974.625,3810.013566,18857,2,23388,835.2857143,3507.418042,18728,1,0,0,0,0,500,928,1063.920334,1234.147587,0,2896,1055.927273,1194.581654,1427025.328,1,0,0,0,0,0,0,0,1,1075.481481,6,1997.241379,500,0,0,0,0,0,0,25,150,29,57920,0,61,24,20,0,0,0,0,0,0,0,0,DDoS
192.168.10.16-199.244.48.55-42434-443-6,192.168.10.16,42434,199.244.48.55,443,6,07-07-17 03:30,142790,50,59,1331,110185,570,0,26.62,107.0277267,2896,0,1867.542373,847.4575022,780979.0602,763.3587786,1322.12963,5034.474246,23253,1,142743,2913.122449,7312.624998,23850,1,119621,2062.431034,6181.710395,24029,2,0,0,0,0,1284,1896,350.1645774,413.1942013,0,2896,1013.781818,1112.785045,1238290.557,0,0,0,1,0,0,0,0,1,1023.082569,26.62,1867.542373,1284,0,0,0,0,0,0,50,1331,59,110185,29200,61,31,20,0,0,0,0,0,0,0,0,BENIGN
192.168.10.16-199.244.48.55-42432-443-6,192.168.10.16,42432,199.244.48.55,443,6,07-07-17 03:30,194123,47,55,1325,101511,570,0,28.19148936,110.2697559,4344,0,1845.654545,938.2422339,529746.604,525.440056,1922.009901,7225.287596,51519,1,194123,4220.065217,10392.68603,51614,1,170402,3155.592593,9267.789669,51519,1,0,0,0,0,1200,1768,242.1145356,283.3255204,0,4344,998.407767,1141.098468,1302105.714,0,0,0,1,0,0,0,0,1,1008.196078,28.19148936,1845.654545,1200,0,0,0,0,0,0,47,1325,55,101511,29200,61,30,20,0,0,0,0,0,0,0,0,DDoS
192.168.10.16-199.244.48.55-42430-443-6,192.168.10.16,42430,199.244.48.55,443,6,07-07-17 03:30,142819,48,56,1319,104393,570,0,27.47916667,109.1949242,2896,0,1864.160714,855.4030156,740181.6285,728.1944279,1386.592233,5175.233113,23256,1,142801,3038.319149,7469.519364,23952,1,119809,2178.345455,6375.493332,23927,2,0,0,0,0,1244,1800,336.089736,392.104692,0,2896,1006.780952,1113.800838,1240552.307,0,0,0,1,0,0,0,0,1,1016.461538,27.47916667,1864.160714,1244,0,0,0,0,0,0,48,1319,56,104393,29200,61,29,20,0,0,0,0,0,0,0,0,BENIGN
192.168.10.16-199.244.48.55-42428-443-6,192.168.10.16,42428,199.244.48.55,443,6,07-07-17 03:30,186407,48,59,1337,105841,570,0,27.85416667,109.1083766,2896,0,1793.915254,859.8629459,574967.6783,574.0127785,1758.556604,6551.855641,43976,1,186407,3966.106383,9534.918935,44111,2,163169,2813.258621,8265.328536,43976,2,0,0,0,0,1208,1896,257.5010595,316.511719,0,2896,992.3888889,1089.402716,1186798.277,0,0,0,1,0,0,0,0,1,1001.663551,27.85416667,1793.915254,1208,0,0,0,0,0,0,48,1337,59,105841,29200,61,32,20,0,0,0,0,0,0,0,0,DDoS
192.168.10.16-199.244.48.55-42438-443-6,192.168.10.16,42438,199.244.48.55,443,6,07-07-17 03:30,143033,47,66,1331,108751,570,0,28.31914894,110.239878,4344,0,1647.742424,753.1158724,769626.5897,790.0274762,1277.080357,4943.40638,23086,0,143033,3109.413043,7504.314823,23783,1,119903,1844.661538,5898.111566,23782,1,0,0,0,0,1188,2120,328.5954989,461.4319772,0,4344,965.6315789,988.2434248,976625.0666,0,0,0,1,0,0,0,0,1,974.1769912,28.31914894,1647.742424,1188,0,0,0,0,0,0,47,1331,66,108751,29200,61,31,20,0,0,0,0,0,0,0,0,BENIGN
192.168.10.16-199.244.48.55-42436-443-6,192.168.10.16,42436,199.244.48.55,443,6,07-07-17 03:30,195544,50,66,1337,105841,570,0,26.74,107.0006313,2896,0,1603.651515,719.6898583,548101.706,593.2168719,1700.382609,6890.104358,53194,0,195544,3990.693878,10227.45322,53260,0,172382,2652.030769,8682.977118,53196,1,0,0,0,0,1272,2120,255.6969275,337.5199444,0,2896,916.0512821,955.0919422,912200.618,0,0,0,1,0,0,0,0,1,923.9482759,26.74,1603.651515,1272,0,0,0,0,0,0,50,1337,66,105841,29200,61,32,20,0,0,0,0,0,0,0,0,DDoS
192.168.10.16-199.244.48.55-42442-443-6,192.168.10.16,42442,199.244.48.55,443,6,07-07-17 03:30,142215,44,53,1319,104393,570,0,29.97727273,113.8247303,4344,0,1969.679245,940.5657417,743325.247,682.0658862,1481.40625,5312.547458,23099,1,142215,3307.325581,7738.715184,23831,1,119222,2292.730769,6508.728514,24057,2,0,0,0,0,1116,1704,309.3907112,372.6751749,0,4344,1078.693878,1193.578233,1424628.998,0,0,0,1,0,0,0,0,1,1089.814433,29.97727273,1969.679245,1116,0,0,0,0,0,0,44,1319,53,104393,29200,61,29,20,0,0,0,0,0,0,0,0,BENIGN
192.168.10.16-199.244.48.55-42440-443-6,192.168.10.16,42440,199.244.48.55,443,6,07-07-17 03:30,142395,41,53,1295,102959,570,0,31.58536585,117.8562632,4344,0,1942.622642,934.0090641,732146.4939,660.1355385,1531.129032,5402.606477,23022,0,142334,3558.35,8005.765431,23857,0,119419,2296.519231,6511.48049,23867,2,0,0,0,0,1068,1704,287.9314583,372.2040802,0,4344,1097.410526,1183.040381,1399584.542,0,0,0,1,0,0,0,0,1,1109.085106,31.58536585,1942.622642,1068,0,0,0,0,0,0,41,1295,53,102959,29200,61,25,20,0,0,0,0,0,0,0,0,DDoS
192.168.10.16-199.244.48.55-42448-443-6,192.168.10.16,42448,199.244.48.55,443,6,07-07-17 03:30,142742,44,56,1313,104393,570,0,29.84090909,113.8577127,4344,0,1864.160714,940.3200959,740538.8743,700.5646551,1441.838384,5258.470183,23212,1,142685,3318.255814,7761.924372,23995,4,119673,2175.872727,6359.585137,24014,1,0,0,0,0,1128,1800,308.2484482,392.3162069,0,4344,1046.594059,1154.130739,1332017.764,0,0,0,1,0,0,0,0,1,1057.06,29.84090909,1864.160714,1128,0,0,0,0,0,0,44,1313,56,104393,29200,61,28,20,0,0,0,0,0,0,0,0,BENIGN
192.168.10.16-199.244.48.55-42450-443-6,192.168.10.16,42450,199.244.48.55,443,6,07-07-17 03:30,122673,39,49,1295,95705,570,0,33.20512821,120.6895058,4344,0,1953.163265,1041.988631,790720.0443,717.354267,1410.034483,5277.791893,23228,1,122629,3227.078947,7762.660575,23862,1,99723,2077.5625,6343.115235,23913,2,0,0,0,0,1004,1576,317.9183683,399.4358987,0,4344,1089.88764,1233.621935,1521823.078,0,0,0,1,0,0,0,0,1,1102.272727,33.20512821,1953.163265,1004,0,0,0,0,0,0,39,1295,49,95705,29200,61,25,20,0,0,0,0,0,0,0,0,DDoS
192.168.10.16-199.244.48.55-42446-443-6,192.168.10.16,42446,199.244.48.55,443,6,07-07-17 03:30,187038,50,60,1343,105841,570,0,26.86,106.9733917,2896,0,1764.016667,842.2550138,573060.0199,588.115784,1715.944954,6492.211787,44392,0,187038,3817.102041,9415.751528,44548,1,163960,2778.983051,8259.132036,44392,1,0,0,0,0,1260,1928,267.3253563,320.7904276,0,2896,965.6216216,1068.801844,1142337.383,0,0,0,1,0,0,0,0,1,974.4,26.86,1764.016667,1260,0,0,0,0,0,0,50,1343,60,105841,29200,61,33,20,0,0,0,0,0,0,0,0,BENIGN
192.168.10.16-199.244.48.55-42444-443-6,192.168.10.16,42444,199.244.48.55,443,6,07-07-17 03:30,142470,46,60,1331,108751,570,0,28.93478261,111.3763195,4344,0,1812.516667,942.8974905,772667.9301,744.0162841,1356.857143,5081.004253,23221,1,142470,3166,7562.024963,23649,1,119446,2024.508475,6113.189115,23772,2,0,0,0,0,1156,1928,322.8749912,421.1412929,0,4344,1028.803738,1136.492597,1291615.423,0,0,0,1,0,0,0,0,1,1038.509434,28.93478261,1812.516667,1156,0,0,0,0,0,0,46,1331,60,108751,29200,61,31,20,0,0,0,0,0,0,0,0,DDoS
192.168.10.16-208.111.171.129-39342-443-6,192.168.10.16,39342,208.111.171.129,443,6,07-07-17 03:30,161,2,0,0,0,0,0,0,0,0,0,0,0,0,12422.36025,161,0,161,161,161,161,0,161,161,0,0,0,0,0,0,0,0,0,64,0,12422.36025,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,64,0,0,0,0,0,0,2,0,0,0,342,-1,0,32,0,0,0,0,0,0,0,0,BENIGN
192.168.10.16-209.85.232.108-57100-465-6,192.168.10.16,57100,209.85.232.108,465,6,07-07-17 03:30,2198477,17,23,1376,4520,362,0,80.94117647,88.22306288,2161,0,196.5217391,518.2292288,2681.856576,18.19441368,56371.20513,169507.406,1040520,3,2147822,134238.875,270426.9147,1090686,269,2148310,97650.45455,218778.0219,1040520,3,0,0,0,0,552,744,7.732625813,10.46178786,0,2161,143.804878,393.2132513,154616.661,0,0,0,1,0,0,0,0,1,147.4,80.94117647,196.5217391,552,0,0,0,0,0,0,17,1376,23,4520,29200,175,12,32,0,0,0,0,0,0,0,0,DDoS
192.168.10.16-209.85.232.108-57100-465-6,192.168.10.16,57100,209.85.232.108,465,6,07-07-17 03:30,49,2,0,37,0,37,0,18.5,26.1629509,0,0,0,0,755102.0408,40816.32653,49,0,49,49,49,49,0,49,49,0,0,0,0,0,1,0,0,0,64,0,40816.32653,0,0,37,24.66666667,21.36195996,456.3333333,0,1,0,0,1,0,0,0,0,37,18.5,0,64,0,0,0,0,0,0,2,37,0,0,307,-1,0,32,0,0,0,0,0,0,0,0,BENIGN
192.168.10.16-23.21.56.196-50084-80-6,192.168.10.16,50084,23.21.56.196,80,6,07-07-17 03:30,50486,1,1,0,0,0,0,0,0,0,0,0,0,0,39.61494276,50486,0,50486,50486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,19.80747138,19.80747138,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,32,0,0,0,0,0,0,1,0,1,0,237,119,0,32,0,0,0,0,0,0,0,0,DDoS
192.168.10.16-23.21.56.196-50094-80-6,192.168.10.16,50094,23.21.56.196,80,6,07-07-17 03:30,51273,1,1,0,0,0,0,0,0,0,0,0,0,0,39.00688472,51273,0,51273,51273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,19.50344236,19.50344236,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,32,0,0,0,0,0,0,1,0,1,0,245,141,0,32,0,0,0,0,0,0,0,0,BENIGN
192.168.10.16-23.21.56.196-50096-80-6,192.168.10.16,50096,23.21.56.196,80,6,07-07-17 03:30,50722,1,1,0,0,0,0,0,0,0,0,0,0,0,39.43062182,50722,0,50722,50722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,19.71531091,19.71531091,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,32,0,0,0,0,0,0,1,0,1,0,245,127,0,32,0,0,0,0,0,0,0,0,DDoS
192.168.10.16-34.200.14.225-45544-80-6,192.168.10.16,45544,34.200.14.225,80,6,07-07-17 03:30,50641,1,1,0,0,0,0,0,0,0,0,0,0,0,39.49369088,50641,0,50641,50641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,19.74684544,19.74684544,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,32,0,0,0,0,0,0,1,0,1,0,237,110,0,32,0,0,0,0,0,0,0,0,BENIGN
192.168.10.16-34.207.42.44-55786-80-6,192.168.10.16,55786,34.207.42.44,80,6,07-07-17 03:30,51022,1,1,0,0,0,0,0,0,0,0,0,0,0,39.198777,51022,0,51022,51022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,19.5993885,19.5993885,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,32,0,0,0,0,0,0,1,0,1,0,239,110,0,32,0,0,0,0,0,0,0,0,DDoS
192.168.10.16-50.16.246.177-58870-80-6,192.168.10.16,58870,50.16.246.177,80,6,07-07-17 03:30,51245,1,1,0,0,0,0,0,0,0,0,0,0,0,39.02819787,51245,0,51245,51245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,19.51409894,19.51409894,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,32,0,0,0,0,0,0,1,0,1,0,237,110,0,32,0,0,0,0,0,0,0,0,BENIGN
192.168.10.16-52.205.85.186-49324-80-6,192.168.10.16,49324,52.205.85.186,80,6,07-07-17 03:30,50534,1,1,0,0,0,0,0,0,0,0,0,0,0,39.57731428,50534,0,50534,50534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,19.78865714,19.78865714,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,32,0,0,0,0,0,0,1,0,1,0,654,325,0,32,0,0,0,0,0,0,0,0,DDoS
192.168.10.16-52.22.202.224-41514-80-6,192.168.10.16,41514,52.22.202.224,80,6,07-07-17 03:30,50884,1,1,0,0,0,0,0,0,0,0,0,0,0,39.30508608,50884,0,50884,50884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,19.65254304,19.65254304,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,32,0,0,0,0,0,0,1,0,1,0,237,110,0,32,0,0,0,0,0,0,0,0,BENIGN
192.168.10.16-52.71.196.79-38682-80-6,192.168.10.16,38682,52.71.196.79,80,6,07-07-17 03:30,50408,1,1,0,0,0,0,0,0,0,0,0,0,0,39.67624187,50408,0,50408,50408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,19.83812093,19.83812093,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,32,0,0,0,0,0,0,1,0,1,0,237,110,0,32,0,0,0,0,0,0,0,0,DDoS
192.168.10.16-54.186.134.8-50276-80-6,192.168.10.16,50276,54.186.134.8,80,6,07-07-17 03:30,83784,1,1,0,0,0,0,0,0,0,0,0,0,0,23.87090614,83784,0,83784,83784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,11.93545307,11.93545307,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,32,0,0,0,0,0,0,1,0,1,0,251,114,0,32,0,0,0,0,0,0,0,0,BENIGN
192.168.10.16-54.210.195.63-42970-80-6,192.168.10.16,42970,54.210.195.63,80,6,07-07-17 03:30,50905,1,1,0,0,0,0,0,0,0,0,0,0,0,39.28887143,50905,0,50905,50905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,19.64443571,19.64443571,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,32,0,0,0,0,0,0,1,0,1,0,251,110,0,32,0,0,0,0,0,0,0,0,DDoS
192.168.10.16-54.225.210.192-44290-80-6,192.168.10.16,44290,54.225.210.192,80,6,07-07-17 03:30,46728,1,1,0,0,0,0,0,0,0,0,0,0,0,42.80089026,46728,0,46728,46728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,21.40044513,21.40044513,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,32,0,0,0,0,0,0,1,0,1,0,237,75,0,32,0,0,0,0,0,0,0,0,BENIGN
192.168.10.16-54.83.19.188-38054-80-6,192.168.10.16,38054,54.83.19.188,80,6,07-07-17 03:30,50833,1,1,0,0,0,0,0,0,0,0,0,0,0,39.34452029,50833,0,50833,50833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,19.67226015,19.67226015,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,32,0,0,0,0,0,0,1,0,1,0,319,153,0,32,0,0,0,0,0,0,0,0,DDoS
192.168.10.16-54.86.240.237-39960-80-6,192.168.10.16,39960,54.86.240.237,80,6,07-07-17 03:30,50448,1,1,0,0,0,0,0,0,0,0,0,0,0,39.64478275,50448,0,50448,50448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,19.82239137,19.82239137,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,32,0,0,0,0,0,0,1,0,1,0,237,110,0,32,0,0,0,0,0,0,0,0,BENIGN
192.168.10.17-104.24.96.3-47851-443-6,192.168.10.17,47851,104.24.96.3,443,6,07-07-17 03:30,116606690,18,18,1854,7735,469,0,103,162.4271783,2607,0,429.7222222,713.2381671,82.23370374,0.308730142,3331619.714,13700000,58200000,1,117000000,6859217.059,19300000,58200000,4,117000000,6858322.647,19300000,58200000,1,0,0,0,0,380,372,0.154365071,0.154365071,0,2607,259.1621622,530.3643671,281286.3619,0,0,0,1,0,0,0,0,1,266.3611111,103,429.7222222,380,0,0,0,0,0,0,18,1854,18,7735,29200,34,17,20,172370,166172.922,289872,54868,58100000,140678.187,58200000,58000000,DDoS
129.128.12.20-192.168.10.17-123-123-17,192.168.10.17,123,129.128.12.20,123,17,07-07-17 03:30,91190,1,1,48,48,48,48,48,0,48,48,48,0,1052.747012,21.93222941,91190,0,91190,91190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,20,10.96611471,10.96611471,48,48,48,0,0,0,0,0,0,0,0,0,0,1,72,48,48,32,0,0,0,0,0,0,1,48,1,48,-1,-1,0,32,0,0,0,0,0,0,0,0,BENIGN
171.66.97.126-192.168.10.17-123-123-17,192.168.10.17,123,171.66.97.126,123,17,07-07-17 03:30,84776,1,1,48,48,48,48,48,0,48,48,48,0,1132.395961,23.59158252,84776,0,84776,84776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,11.79579126,11.79579126,48,48,48,0,0,0,0,0,0,0,0,0,0,1,72,48,48,32,0,0,0,0,0,0,1,48,1,48,-1,-1,0,32,0,0,0,0,0,0,0,0,DDoS
174.35.74.148-192.168.10.17-443-51944-6,192.168.10.17,51944,174.35.74.148,443,6,07-07-17 03:30,3,2,0,53,0,53,0,26.5,37.4766594,0,0,0,0,17700000,666666.6667,3,0,3,3,3,3,0,3,3,0,0,0,0,0,1,0,0,0,64,0,666666.6667,0,0,53,35.33333333,30.59956427,936.3333333,0,1,0,0,1,0,0,0,0,53,26.5,0,64,0,0,0,0,0,0,2,53,0,0,408,-1,0,32,0,0,0,0,0,0,0,0,BENIGN
192.168.10.255-192.168.10.17-137-137-17,192.168.10.17,137,192.168.10.255,137,17,07-07-17 03:30,22,13,0,650,0,50,50,50,0,0,0,0,0,29500000,590909.0909,1.833333333,1.99240984,8,1,22,1.833333333,1.99240984,8,1,0,0,0,0,0,0,0,0,0,260,0,590909.0909,0,50,50,50,0,0,0,0,0,0,0,0,0,0,0,53.84615385,50,0,260,0,0,0,0,0,0,13,650,0,0,-1,-1,12,20,0,0,0,0,0,0,0,0,DDoS
192.168.10.3-192.168.10.17-53-12886-17,192.168.10.17,12886,192.168.10.3,53,17,07-07-17 03:30,313,2,2,90,206,45,45,45,0,103,103,103,0,945686.901,12779.55272,104.3333333,170.3652938,301,2,10,10,0,10,10,2,2,0,2,2,0,0,0,0,40,64,6389.776358,6389.776358,45,103,68.2,31.76790834,1009.2,0,0,0,0,0,0,0,0,1,85.25,45,103,40,0,0,0,0,0,0,2,90,2,206,-1,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
192.168.10.3-192.168.10.17-53-33063-17,192.168.10.17,33063,192.168.10.3,53,17,07-07-17 03:30,253,2,2,90,122,45,45,45,0,61,61,61,0,837944.664,15810.27668,84.33333333,140.8734657,247,3,3,3,0,3,3,3,3,0,3,3,0,0,0,0,40,64,7905.13834,7905.13834,45,61,51.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,64.25,45,61,40,0,0,0,0,0,0,2,90,2,122,-1,-1,1,20,0,0,0,0,0,0,0,0,DDoS
192.168.10.3-192.168.10.17-53-55975-17,192.168.10.17,55975,192.168.10.3,53,17,07-07-17 03:30,188,2,2,90,122,45,45,45,0,61,61,61,0,1127659.574,21276.59574,62.66666667,102.4808925,181,3,4,4,0,4,4,3,3,0,3,3,0,0,0,0,64,64,10638.29787,10638.29787,45,61,51.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,64.25,45,61,64,0,0,0,0,0,0,2,90,2,122,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
192.168.10.3-192.168.10.17-53-52990-17,192.168.10.17,52990,192.168.10.3,53,17,07-07-17 03:30,246,2,2,90,206,45,45,45,0,103,103,103,0,1203252.033,16260.1626,82,71.25307011,135,1,135,135,0,135,135,1,1,0,1,1,0,0,0,0,64,64,8130.081301,8130.081301,45,103,68.2,31.76790834,1009.2,0,0,0,0,0,0,0,0,1,85.25,45,103,64,0,0,0,0,0,0,2,90,2,206,-1,-1,1,32,0,0,0,0,0,0,0,0,DDoS
